track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_category,duration_minutes,explicit_label
64dLd6rVqDLtkXFYrEUHIU,Gorillaz;Tame Impala;Bootie Brown,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),82.0,215149.0,True,0.695,0.923,1.0,-3.93,0.0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3.0,alternative,Very High,3.59,Explicit
0uBdQzKghx88d2Lp8SLFKJ,The 1975,I'm In Love With You,I'm In Love With You,78.0,262623.0,True,0.668,0.902,2.0,-3.924,1.0,0.0386,0.169,8.74e-05,0.198,0.913,119.008,4.0,alternative,Very High,4.38,Explicit
0d28khcov6AiegSCpG5TuT,Gorillaz,Demon Days,Feel Good Inc.,84.0,222640.0,False,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,4.0,alternative,Very High,3.71,Non-Explicit
2DlHlPMa4M17kufBvI2lEN,System Of A Down,Toxicity,Chop Suey!,83.0,210240.0,False,0.417,0.934,7.0,-3.908,0.0,0.119,0.000278,0.0015,0.132,0.287,127.066,4.0,alternative,Very High,3.5,Non-Explicit
003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86.0,222973.0,False,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,4.0,alternative,Very High,3.72,Non-Explicit
3FQCJI2t5LTbsRPfYVBSVB,Linkin Park,One More Light,Battle Symphony,64.0,216281.0,False,0.653,0.839,10.0,-5.077,1.0,0.0685,0.0369,0.0,0.068,0.669,149.034,4.0,alternative,High,3.6,Non-Explicit
2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80.0,334666.0,False,0.427,0.9,11.0,-3.674,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4.0,alternative,Very High,5.58,Non-Explicit
3fjmSxt0PskST13CSdBUFx,Linkin Park,Meteora (Bonus Edition),Somewhere I Belong,73.0,213933.0,False,0.451,0.951,1.0,-3.754,1.0,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,4.0,alternative,High,3.57,Non-Explicit
7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,67.0,231986.0,False,0.574,0.833,8.0,-6.239,0.0,0.0563,0.0611,0.0,0.105,0.574,86.008,4.0,alternative,High,3.87,Non-Explicit
3K4HG9evC7dg3N0R9cYqk4,Linkin Park,Hybrid Theory (Bonus Edition),One Step Closer,78.0,157333.0,False,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4.0,alternative,Very High,2.62,Non-Explicit
4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Meteora,Faint,77.0,162600.0,False,0.554,0.978,4.0,-3.554,1.0,0.131,0.111,0.0,0.0731,0.594,135.095,4.0,alternative,Very High,2.71,Non-Explicit
2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),Come As You Are,79.0,218920.0,False,0.5,0.824,4.0,-5.846,0.0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4.0,alternative,Very High,3.65,Non-Explicit
0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72.0,229933.0,False,0.603,0.886,5.0,-3.777,0.0,0.0837,0.00045,0.0,0.26,0.395,126.025,4.0,alternative,High,3.83,Non-Explicit
4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson,TOKYO - HALLOWEEN -,アイ・プット・ア・スペル・オン・ユー,0.0,216735.0,True,0.611,0.801,11.0,-5.894,0.0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,alternative,Low,3.61,Explicit
1kSjPQCJfwVkPcxflNMJK2,Counting Crows,Christmas Rock 2022,A Long December,0.0,297293.0,False,0.403,0.59,5.0,-5.941,1.0,0.0284,0.508,0.00548,0.272,0.393,141.649,4.0,alternative,Low,4.95,Non-Explicit
2YDI2Irzquyw8H8ztLC2ql,Counting Crows,Rock n Roll Christmas,A Long December,0.0,297293.0,False,0.403,0.59,5.0,-5.941,1.0,0.0284,0.508,0.00548,0.272,0.393,141.649,4.0,alternative,Low,4.95,Non-Explicit
6lHlAlwFhEVKmYuCdln6e0,Counting Crows,Alternative Christmas 2022,A Long December,0.0,297293.0,False,0.403,0.59,5.0,-5.941,1.0,0.0284,0.508,0.00548,0.272,0.393,141.649,4.0,alternative,Low,4.95,Non-Explicit
0lFWwbunLKOYOl7QZrhesY,Counting Crows,Alternative Christmas 2022,A Long December,0.0,297293.0,False,0.403,0.59,5.0,-5.941,1.0,0.0284,0.508,0.00548,0.272,0.393,141.649,4.0,alternative,Low,4.95,Non-Explicit
7HS7bD1nAWG0CzigkPX7vN,Counting Crows,Fiesta temática 90s,Mr. Jones,0.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
6Jb8PXvsr5VGF0kewMXmaQ,Marilyn Manson,Twisted Halloween Hits,I Put A Spell On You,0.0,216735.0,True,0.611,0.801,11.0,-5.894,0.0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,alternative,Low,3.61,Explicit
2dHFbe42W3zlzLRbjvvbp3,Marilyn Manson,Halloween Metal Nights,The Beautiful People,1.0,222773.0,True,0.609,0.948,9.0,-4.938,1.0,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,alternative,Low,3.71,Explicit
0OlgQYka86XhPepKdZ6xio,Counting Crows,Fiesta temática 90s,Hanginaround,0.0,252720.0,False,0.514,0.781,0.0,-6.703,1.0,0.0639,0.248,0.0,0.731,0.717,90.522,4.0,alternative,Low,4.21,Non-Explicit
7gu4nfoJkzmRsATBRjNCWI,Marilyn Manson,Twisted Halloween Hits,WE ARE CHAOS,0.0,240213.0,True,0.373,0.857,0.0,-3.546,1.0,0.0528,0.000999,0.00138,0.408,0.235,137.084,4.0,alternative,Low,4.0,Explicit
7LyODTwVRK0KN0615tcBPq,Marilyn Manson,Halloween Scary Party,The Beautiful People,0.0,222773.0,True,0.609,0.948,9.0,-4.938,1.0,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,alternative,Low,3.71,Explicit
3mHSlJiqWCut98cVJYQyCn,Counting Crows,Hits Pop Rock 90's,Mr. Jones,1.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
5aZ1TeiMuTKqqPhYIR5hu1,Counting Crows,Los Clásicos del Pop 90s,Mr. Jones,0.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
3otBSe8dnJMNDRE9AhSm0T,Marilyn Manson,Pumpkin Patch Hits,The Beautiful People,0.0,222773.0,True,0.609,0.948,9.0,-4.938,1.0,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,alternative,Low,3.71,Explicit
3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson,Halloween 2022,You And Me And The Devil Makes 3,0.0,264266.0,False,0.596,0.964,2.0,-5.754,1.0,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4.0,alternative,Low,4.4,Non-Explicit
4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton,OO's Music Grandi Successi,Big Yellow Taxi,1.0,226826.0,False,0.674,0.867,1.0,-4.329,1.0,0.0462,0.00199,0.0,0.206,0.821,88.04,4.0,alternative,Low,3.78,Non-Explicit
0ttfJZcKq7E7NcIldlogbn,Marilyn Manson,Twisted Halloween Hits,The Beautiful People,0.0,222773.0,True,0.609,0.948,9.0,-4.938,1.0,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,alternative,Low,3.71,Explicit
7gF611irT26CBRN7JOTRAU,Counting Crows;Vanessa Carlton,Mirando las nubes,Big Yellow Taxi,0.0,226826.0,False,0.674,0.867,1.0,-4.329,1.0,0.0462,0.00199,0.0,0.206,0.821,88.04,4.0,alternative,Low,3.78,Non-Explicit
6U0KYAZFsPxLxc0x0bt7zl,Marilyn Manson,Halloween Party 2022,You And Me And The Devil Makes 3,0.0,264266.0,False,0.596,0.964,2.0,-5.754,1.0,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4.0,alternative,Low,4.4,Non-Explicit
3S3MAk28b2evnivIWkDshP,Marilyn Manson,Halloween Metal Nights,The Fight Song,1.0,177440.0,True,0.499,0.983,1.0,-3.662,0.0,0.0882,0.000123,0.000246,0.0728,0.0378,129.903,4.0,alternative,Low,2.96,Explicit
3AjZqmRivJhEVqbliY3yJa,Marilyn Manson,Anthems for Witches 2022,I Put A Spell On You,1.0,216735.0,True,0.611,0.801,11.0,-5.894,0.0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,alternative,Low,3.61,Explicit
20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2.0,304053.0,False,0.303,0.976,5.0,-3.583,0.0,0.225,0.00266,0.135,0.0707,0.193,88.536,4.0,alternative,Low,5.07,Non-Explicit
0WK1p8CduOKInJdZcjDy5A,Marilyn Manson,Twisted Halloween Hits,Sweet Dreams (Are Made Of This),0.0,293293.0,False,0.221,0.664,0.0,-5.242,0.0,0.0379,0.0039,0.657,0.239,0.101,186.044,4.0,alternative,Low,4.89,Non-Explicit
40dr3CZGx83RL6ADIC7xvv,Marilyn Manson,Halloween Spooky Party 2022,Sweet Dreams (Are Made Of This),0.0,293293.0,False,0.221,0.664,0.0,-5.242,0.0,0.0379,0.0039,0.657,0.239,0.101,186.044,4.0,alternative,Low,4.89,Non-Explicit
0JtccJIQR0zb4t2SSdsGeN,Marilyn Manson,Halloween Scary Party,Sweet Dreams (Are Made Of This),0.0,293293.0,False,0.221,0.664,0.0,-5.242,0.0,0.0379,0.0039,0.657,0.239,0.101,186.044,4.0,alternative,Low,4.89,Non-Explicit
2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0.0,246733.0,False,0.61,0.889,4.0,-5.452,0.0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4.0,alternative,Low,4.11,Non-Explicit
4GPQDyw9hC1DiZVh0ouDVL,The Black Keys,OK Boomers - Top Tunes,Keep My Name Outta Your Mouth,0.0,189356.0,False,0.597,0.702,11.0,-4.767,1.0,0.0445,0.0197,0.01,0.125,0.645,83.507,4.0,alternative,Low,3.16,Non-Explicit
5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0.0,218986.0,False,0.557,0.665,6.0,-6.19,0.0,0.0328,0.321,0.000281,0.0713,0.437,75.803,4.0,alternative,Low,3.65,Non-Explicit
6YrAf4oXHqLg0ZANlUMz6y,Marilyn Manson,Pop & Halloween,Sweet Dreams (Are Made Of This),2.0,293293.0,False,0.221,0.664,0.0,-5.242,0.0,0.0379,0.0039,0.657,0.239,0.101,186.044,4.0,alternative,Low,4.89,Non-Explicit
1955ZZJe1TzmSR0TomnNjI,Megadeth,Halloween Spooky Party 2022,Symphony Of Destruction,0.0,246733.0,False,0.61,0.889,4.0,-5.452,0.0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4.0,alternative,Low,4.11,Non-Explicit
2Z2vcMJMq1SFmteHzxJoey,Marilyn Manson,Happy Haunted Halloween Tunes,The Beautiful People,1.0,222773.0,True,0.609,0.948,9.0,-4.938,1.0,0.113,0.00404,0.0978,0.042,0.786,144.037,4.0,alternative,Low,3.71,Explicit
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2.0,392600.0,False,0.327,0.985,11.0,-3.941,1.0,0.151,0.00177,0.108,0.351,0.218,125.232,4.0,alternative,Low,6.54,Non-Explicit
0P9Kg7MUJ8ygcKSOPh1LfJ,Queens of the Stone Age,Halloween Party 2022,Burn The Witch,0.0,217213.0,False,0.452,0.819,2.0,-4.394,1.0,0.0863,0.175,0.69,0.224,0.423,124.649,4.0,alternative,Low,3.62,Non-Explicit
582QmuQapDg7uo1jcAKsgN,Megadeth,Release Your ANGER,Holy Wars...The Punishment Due - Remastered,0.0,392600.0,False,0.327,0.985,11.0,-3.941,1.0,0.151,0.00177,0.108,0.351,0.218,125.232,4.0,alternative,Low,6.54,Non-Explicit
73vIOb4Q7YN6HeJTbscRx5,Oliver Tree;Robin Schulz,Miss You,Miss You,87.0,206000.0,True,0.587,0.742,6.0,-6.64,0.0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4.0,alternative,Very High,3.43,Explicit
0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,Nightcall,73.0,258413.0,False,0.532,0.874,9.0,-5.183,0.0,0.0482,0.00842,0.012,0.452,0.361,91.038,4.0,alternative,High,4.31,Non-Explicit
5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68.0,209386.0,False,0.545,0.968,9.0,-3.553,0.0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4.0,alternative,High,3.49,Non-Explicit
14dJexYlvd3t3XAtD1pYW1,The 1975,Being Funny In A Foreign Language,Oh Caroline,76.0,212568.0,False,0.646,0.85,2.0,-5.466,1.0,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,4.0,alternative,Very High,3.54,Non-Explicit
7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77.0,251186.0,True,0.464,0.701,6.0,-5.693,0.0,0.0411,0.00892,0.309,0.335,0.356,83.996,4.0,alternative,Very High,4.19,Explicit
1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Plastic Beach,Rhinestone Eyes,80.0,200173.0,False,0.676,0.703,8.0,-5.815,0.0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4.0,alternative,Very High,3.34,Non-Explicit
3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,76.0,238733.0,False,0.557,0.533,10.0,-6.817,0.0,0.0252,0.0492,0.0,0.205,0.233,143.994,4.0,alternative,Very High,3.98,Non-Explicit
68UU9oaQtMDnh6PRlW842H,Princess Nokia,Everything Sucks,I Like Him,66.0,132453.0,True,0.893,0.579,9.0,-8.995,1.0,0.113,0.0641,0.000121,0.215,0.611,133.018,4.0,alternative,High,2.21,Explicit
58AS4weYlUWvGztZbKIuAU,Linkin Park,Minutes to Midnight,Leave Out All The Rest,55.0,209306.0,False,0.514,0.637,0.0,-6.418,1.0,0.0363,0.213,2.24e-06,0.389,0.18,80.401,4.0,alternative,High,3.49,Non-Explicit
78gsvivelCP8Kh0tSRTy8D,Linkin Park,Minutes to Midnight,Bleed It Out,58.0,164760.0,True,0.542,0.932,4.0,-4.896,1.0,0.05,0.0747,0.0,0.613,0.698,140.135,4.0,alternative,High,2.75,Explicit
0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,76.0,195200.0,False,0.526,0.862,2.0,-6.003,1.0,0.0905,0.0144,0.0597,0.229,0.528,90.052,4.0,alternative,Very High,3.25,Non-Explicit
57BrRMwf9LrcmuOsyGilwr,Linkin Park,Hybrid Theory (Bonus Edition),Crawling,76.0,208960.0,False,0.58,0.702,4.0,-5.565,1.0,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4.0,alternative,Very High,3.48,Non-Explicit
4Kh6cq3XgOGUK9yXQu7RTq,Royal & the Serpent;Chri$tian Gate$,overwhelmed (the remixes),overwhelmed - Chri$tian Gate$ remix,69.0,134482.0,True,0.619,0.502,0.0,-8.097,0.0,0.249,0.178,0.0,0.155,0.38,174.196,4.0,alternative,High,2.24,Explicit
7K0WZ75nHqj450OYd3ZywF,The EverLove,Walk Through Fire,I'm Dangerous,65.0,243329.0,False,0.691,0.841,8.0,-7.026,0.0,0.0436,0.00438,4.44e-05,0.31,0.755,92.025,4.0,alternative,High,4.06,Non-Explicit
7ch89fdAaK52QYF5QKUUab,Yeah Yeah Yeahs;A-Trak,Halloween Hits,Heads Will Roll - A-Trak Remix,0.0,383893.0,False,0.738,0.607,8.0,-3.933,0.0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4.0,alternative,Low,6.4,Non-Explicit
2iwsJcPB5HIVTuHHwdTNO4,Duman,Viral Şarkılar,Her Şeyi Yak,0.0,270280.0,False,0.629,0.538,2.0,-6.79,1.0,0.0244,0.461,0.0,0.123,0.205,100.038,4.0,alternative,Low,4.5,Non-Explicit
6CkLcIjIAWHJp3nZWhNQvF,Duman,Best Viral Tunes,Her Şeyi Yak,0.0,270280.0,False,0.629,0.538,2.0,-6.79,1.0,0.0244,0.461,0.0,0.123,0.205,100.038,4.0,alternative,Low,4.5,Non-Explicit
4dI3UmOl7scnyCU4KgaaNO,grandson,20's Rock,In Over My Head,0.0,198365.0,True,0.582,0.817,0.0,-6.475,1.0,0.0399,0.0017,0.0158,0.575,0.622,155.124,4.0,alternative,Low,3.31,Explicit
5WTKiRTdoDk07YJOP7y8DU,KALEO,It's You - Fresh Hits,Way Down We Go,2.0,213706.0,False,0.492,0.506,10.0,-8.022,0.0,0.118,0.58,0.00032,0.104,0.338,163.522,4.0,alternative,Low,3.56,Non-Explicit
3U6726RPDdw6JshdT9fGFM,KALEO,Relaxing Pop,Way Down We Go,1.0,213706.0,False,0.492,0.506,10.0,-8.022,0.0,0.118,0.58,0.00032,0.104,0.338,163.522,4.0,alternative,Low,3.56,Non-Explicit
3KKmCToTNy7Mnvkd9k0vVR,KALEO,Timeless Rock Hits,Way Down We Go,1.0,213706.0,False,0.492,0.506,10.0,-8.022,0.0,0.118,0.58,0.00032,0.104,0.338,163.522,4.0,alternative,Low,3.56,Non-Explicit
7n4Y9BCKLHi4hqI2NctuAq,KALEO,Indie Chill Out,I Want More,0.0,212392.0,False,0.55,0.531,8.0,-7.431,1.0,0.0309,0.256,0.0,0.0509,0.364,98.014,4.0,alternative,Low,3.54,Non-Explicit
2tVrcIcrfvezPgPBBC2RAu,Kid Rock;Sheryl Crow;Bob Seger,Chillin' It - Mellow Day Country,Collide,1.0,288773.0,False,0.433,0.732,9.0,-4.197,1.0,0.0316,0.0375,2.53e-06,0.0692,0.592,199.943,4.0,alternative,Low,4.81,Non-Explicit
0ND3OzMoWDW8ciiobRGXxf,Yeah Yeah Yeahs;A-Trak,Pumpkin Patch Hits,Heads Will Roll - A-Trak Remix,0.0,383893.0,False,0.738,0.607,8.0,-3.933,0.0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4.0,alternative,Low,6.4,Non-Explicit
5UFr6YU5nIp1ra63Yusbp7,Yeah Yeah Yeahs;A-Trak,Twisted Halloween Hits,Heads Will Roll - A-Trak Remix,0.0,383893.0,False,0.738,0.607,8.0,-3.933,0.0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4.0,alternative,Low,6.4,Non-Explicit
1QHqRD65S2q7STSmrxTU3Y,Kid Rock,Feeling Good,All Summer Long,0.0,297586.0,False,0.701,0.865,7.0,-3.629,1.0,0.0283,0.0212,0.0,0.0956,0.88,102.998,4.0,alternative,Low,4.96,Non-Explicit
1MWApXQMyidjiXB7w19fXH,Kid Rock;Sheryl Crow;Bob Seger,Country Road Songs,Collide,0.0,288773.0,False,0.433,0.732,9.0,-4.197,1.0,0.0316,0.0375,2.53e-06,0.0692,0.592,199.943,4.0,alternative,Low,4.81,Non-Explicit
4sO7A5yF6SfqiHeINS61DE,Yeah Yeah Yeahs;A-Trak,Halloween Party 2022,Heads Will Roll - A-Trak Remix,0.0,383893.0,False,0.738,0.607,8.0,-3.933,0.0,0.0845,0.00746,0.324,0.0699,0.78,131.982,4.0,alternative,Low,6.4,Non-Explicit
42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro,Pañuelos al viento,Paloma,2.0,285024.0,False,0.727,0.382,9.0,-9.145,1.0,0.0314,0.809,0.0,0.0998,0.828,115.003,4.0,alternative,Low,4.75,Non-Explicit
4w50X1lyc0QOO6AGcfVJyI,Kid Rock;Sheryl Crow;Bob Seger,Country Car Hits,Collide,1.0,288773.0,False,0.433,0.732,9.0,-4.197,1.0,0.0316,0.0375,2.53e-06,0.0692,0.592,199.943,4.0,alternative,Low,4.81,Non-Explicit
12AJRjW79qbZktCDpMifs5,Andrés Calamaro;Alejandro Sanz,Pañuelos al viento,Flaca,0.0,226858.0,False,0.739,0.48,5.0,-10.82,1.0,0.0263,0.718,0.00292,0.0768,0.758,105.029,4.0,alternative,Low,3.78,Non-Explicit
7D9CMVj8TeaozjxYCIE5oF,Counting Crows,Обратно в клас - rock,Mr. Jones,0.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
5cfct39EqJAkG0cqRaARz1,grandson,Alternative Rock Mixtape,Blood // Water,0.0,214520.0,False,0.505,0.892,6.0,-5.633,0.0,0.139,0.00162,0.00177,0.148,0.629,154.004,4.0,alternative,Low,3.58,Non-Explicit
1lYHv3SEkE6wKfZRe0HMOG,Counting Crows,Christmas Songs 2022,A Long December,1.0,297293.0,False,0.403,0.59,5.0,-5.941,1.0,0.0284,0.508,0.00548,0.272,0.393,141.649,4.0,alternative,Low,4.95,Non-Explicit
04bNiW1CiMHWM0kSDvbLzp,grandson,All Out Alternative,Blood // Water,0.0,214520.0,False,0.505,0.892,6.0,-5.633,0.0,0.139,0.00162,0.00177,0.148,0.629,154.004,4.0,alternative,Low,3.58,Non-Explicit
2mLYjGJ1Fl4qNept7opf7Y,Counting Crows,Rock Workout 2023,Mr. Jones,1.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
6lVtX3nLHyWZP7aqU9HuVW,Yeah Yeah Yeahs,Halloween 2022,Heads Will Roll,0.0,221000.0,False,0.562,0.903,8.0,-4.46,0.0,0.0296,0.000187,0.0939,0.298,0.791,132.013,4.0,alternative,Low,3.68,Non-Explicit
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0.0,246920.0,False,0.258,0.904,0.0,-5.625,1.0,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3.0,alternative,Low,4.12,Non-Explicit
0QBrw0zGpCa8gKIJd2KDGo,Counting Crows,Del gusto de mamá,Mr. Jones,0.0,272733.0,False,0.571,0.836,0.0,-5.556,1.0,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4.0,alternative,Low,4.55,Non-Explicit
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0.0,318586.0,False,0.351,0.827,6.0,-5.351,1.0,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4.0,alternative,Low,5.31,Non-Explicit
0txb2qyDV7sVBLv2KvtbW2,Andrés Calamaro;Julio Iglesias,Música para casa,Bohemio,0.0,208004.0,False,0.784,0.461,4.0,-9.546,0.0,0.0314,0.662,5.9e-05,0.107,0.733,102.165,4.0,alternative,Low,3.47,Non-Explicit
4R7cuj0TvkNxURIAKReRh9,Andrés Calamaro,Música para casa,Transito Lento,0.0,194080.0,False,0.704,0.533,9.0,-6.94,0.0,0.0315,0.587,1.64e-05,0.254,0.695,94.056,4.0,alternative,Low,3.23,Non-Explicit
5zGtItgkDE0pUB1WbSe3Po,Andrés Calamaro;Vicentico,Pañuelos al viento,Tuyo Siempre,1.0,171978.0,False,0.706,0.525,4.0,-8.879,0.0,0.0298,0.682,9.34e-05,0.175,0.73,89.945,4.0,alternative,Low,2.87,Non-Explicit
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1.0,318586.0,False,0.351,0.827,6.0,-5.351,1.0,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4.0,alternative,Low,5.31,Non-Explicit
3y4AS6cTOQBTnEsTbOUtIg,Andrés Calamaro;Juanes;Niño Josele,Música para casa,Enganchate Conmigo,0.0,225616.0,False,0.682,0.646,4.0,-9.274,0.0,0.0667,0.576,2.13e-05,0.0978,0.785,87.891,4.0,alternative,Low,3.76,Non-Explicit
5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro,Música para casa,Cuarteles De Invierno,0.0,212440.0,False,0.488,0.627,9.0,-7.266,0.0,0.0295,0.429,0.000133,0.114,0.482,78.979,4.0,alternative,Low,3.54,Non-Explicit
61WUErnrzgOMPuTgXqtNA9,Andrés Calamaro,Música para casa,Diego Armando Canciones,0.0,213946.0,False,0.32,0.515,2.0,-8.018,1.0,0.0412,0.373,1.74e-06,0.089,0.568,78.021,4.0,alternative,Low,3.57,Non-Explicit
3sdokgCYFdz24u6vohprY4,Andrés Calamaro;Carlos Vives,Pañuelos al viento,Algún Lugar Encontraré,0.0,254955.0,False,0.694,0.52,9.0,-8.758,1.0,0.0245,0.412,1.26e-06,0.137,0.52,108.06,4.0,alternative,Low,4.25,Non-Explicit
5B726JjKRgY2wdm366ItDP,Andrés Calamaro,Rock x siempre,Miro Por La Ventana - Remastered 2017,0.0,177413.0,False,0.554,0.757,11.0,-8.653,0.0,0.0705,0.00543,0.0541,0.258,0.907,148.27,4.0,alternative,Low,2.96,Non-Explicit
69z5PKKbmZqcS4l86UhPpR,Andrés Calamaro,Rock x siempre,Otro Amor En Avellaneda - Remastered 2017,0.0,144066.0,False,0.637,0.572,11.0,-6.913,0.0,0.107,0.113,0.0,0.0645,0.615,138.177,4.0,alternative,Low,2.4,Non-Explicit
7JIIY2oDPFkURYMCLJuzhe,Dominic Fike;Zendaya,"Elliot's Song (From ""Euphoria"" An HBO Original Series)","Elliot's Song - From ""Euphoria"" An HBO Original Series",70.0,150320.0,False,0.394,0.327,4.0,-14.291,1.0,0.114,0.849,0.0,0.125,0.411,93.358,4.0,alternative,High,2.51,Non-Explicit
0L7lTy1aRn1TYYCTazcO5j,The Seige,Run for Your Life,Run for Your Life,55.0,180137.0,True,0.714,0.905,4.0,-5.137,0.0,0.245,0.0921,0.00149,0.0863,0.362,118.119,4.0,alternative,High,3.0,Explicit
2DtPEKs3Pj7E06EoWW4vw8,Poets of the Fall,Carnival of Rust,Carnival of Rust,56.0,262946.0,False,0.492,0.59,5.0,-4.593,0.0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,4.0,alternative,High,4.38,Non-Explicit
5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79.0,309053.0,False,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0,alternative,Very High,5.15,Non-Explicit
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Picture Show,Everybody Talks,80.0,177280.0,False,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,4.0,alternative,Very High,2.95,Non-Explicit
3KhwEuqLNjHfsKaBDo1yVh,Shinsei Kamattechan,Boku no Sensou,Boku no Sensou,66.0,280466.0,False,0.473,0.936,2.0,-4.877,1.0,0.0704,0.00916,0.0422,0.31,0.416,144.014,4.0,alternative,High,4.67,Non-Explicit
6y0VIRo9CyIIHBdlPklTl0,Bella Poarch,Dolls EP,Villain,68.0,145386.0,False,0.745,0.636,11.0,-4.7,0.0,0.0448,0.0794,6.74e-05,0.107,0.834,108.955,4.0,alternative,High,2.42,Non-Explicit
